CustomerID,ProductID,Quantity,Price,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied,TotalAmount
775858,B,8,70.48956269,Debit Card,"6924 Carney Courts
Griffintown, MP 12289",Clothing,17.96427253,462.6130044
379384,A,8,89.95869506,Cash,"970 Mendoza Forks
Mikaylafort, OH 31833",Books,4.657812558,686.1487013
913536,A,3,11.86411843,Credit Card,"1053 David Village
Nobleton, WI 88429",Clothing,14.6453011,30.37974768
540258,D,4,98.83817464,Debit Card,"53970 Larry Hill Apt. 676
West Jocelynhaven, IA 34759",Electronics,3.833444359,380.1970728
168986,B,6,27.26659335,Credit Card,"357 Gross Parkways
East Matthew, OK 75785",Home Decor,17.76716423,134.5325576
177620,C,3,41.44767072,PayPal,"659 Gonzales Loop
Lake Randall, AL 13931",Electronics,3.621213673,119.840286
730591,A,2,14.76363232,Debit Card,"USCGC Hamilton
FPO AA 10637",Clothing,19.33327476,23.81867743
455401,D,6,14.99857239,Credit Card,"2117 Debbie Ferry Suite 542
Gailton, ID 15457",Clothing,7.438839195,83.29711628
482427,D,5,34.54769205,Debit Card,"7914 Wanda Spurs Apt. 567
West Jennifer, OK 20273",Home Decor,16.97920314,143.4088462
270534,D,5,60.85169457,PayPal,"Unit 7600 Box 3853
DPO AE 21897",Clothing,5.080488185,288.8006571
910059,C,5,91.09745111,Credit Card,"5256 Terry Spring
East Aliciamouth, RI 63014",Books,13.27109546,395.0391071
163724,C,5,16.28615628,Debit Card,"656 Peters Shoal Apt. 937
South Angelastad, AS 69740",Books,13.12115695,70.74612076
489305,A,3,59.1309854,PayPal,"866 Douglas Mills
Nicholsonberg, KY 78989",Electronics,12.70660282,154.8523378
508689,B,7,47.45206437,Credit Card,"4271 Melinda Circles
North Christinamouth, HI 98450",Clothing,9.803980095,299.599114
30399,C,6,99.03382852,Credit Card,"475 Leslie Knolls
North Matthewmouth, MS 45466",Electronics,18.74039015,482.8470161
273552,D,4,26.83958147,Cash,"4580 Lynn Stravenue
North Marcusmouth, WY 41079",Books,9.263705952,97.41296625
994887,C,2,43.25636476,Debit Card,"071 Michelle Ford
South Bryanfort, HI 07771",Clothing,13.2056818,75.08813374
268076,C,9,13.01126216,Debit Card,"Unit 2655 Box 7666
DPO AA 33958",Books,13.32537728,101.4971615
881247,D,1,92.28155027,PayPal,"801 Brennan Vista Suite 126
Comptonview, PW 43438",Electronics,12.87151262,80.40351888
487411,D,4,66.01786016,PayPal,"482 Stuart Street
Anthonyhaven, VT 32107",Home Decor,12.98145324,229.79113
231815,A,1,62.90529501,PayPal,"17905 Mcneil Stream Suite 367
Marshburgh, KY 02664",Electronics,4.817410261,59.87488887
792499,C,6,14.38574644,Debit Card,"590 Jones Squares
Aaronland, KY 74102",Electronics,1.656226472,84.88491537
652615,A,4,18.90996527,PayPal,"48056 Ruiz Points Suite 730
Daniellemouth, ND 63616",Electronics,19.21824861,61.10320453
334391,D,5,81.12469496,Debit Card,"32110 Williams Neck
Crystalport, NM 07093",Home Decor,8.218660698,372.2866577
940124,A,5,59.45249057,Debit Card,"44620 Bender Grove Apt. 016
Port Maria, GU 28227",Home Decor,10.51314905,266.0108081
74421,B,9,27.91085502,PayPal,"29738 Lewis Ferry
South Jenniferside, GA 86938",Clothing,9.44217305,227.4791741
401639,D,1,59.48343285,PayPal,"8040 Ashley Pass Apt. 073
North Scott, FL 72353",Books,8.782749371,54.25915203
525007,A,2,97.13040932,Debit Card,"97320 Cynthia Forest
Fostertown, HI 77662",Home Decor,18.0858073,159.1271813
416530,C,6,19.33296558,Credit Card,"542 Melissa Wall
Debraberg, AS 09351",Books,5.999703361,109.03827
613591,D,5,97.31856713,Cash,"23216 Lynch Turnpike Apt. 566
North Saraview, AL 05584",Clothing,3.082886542,471.5917306
206778,A,7,79.75794424,Debit Card,"63573 Silva Glens
West Eric, PW 28737",Clothing,1.510563972,549.8720463
766435,D,3,22.98079551,Credit Card,"USCGC Sims
FPO AA 08430",Electronics,18.46436307,56.21261398
432133,D,3,83.32117948,PayPal,"032 Curry Gardens Suite 400
New Christopher, MH 50130",Home Decor,12.54100762,218.615592
847814,C,2,76.96189451,PayPal,"88596 Brady Spurs
Knoxbury, DE 01690",Home Decor,1.943635983,150.9320709
451405,C,3,61.65302004,Debit Card,"Unit 3030 Box 5474
DPO AP 68180",Books,11.07224012,164.4799489
80424,D,1,79.69240914,Cash,"8047 Foster Run
Monroeshire, MT 45685",Books,9.317261306,72.26725914
872457,C,5,22.71225409,Credit Card,"PSC 5029, Box 6969
APO AE 49211",Home Decor,19.26807698,91.68019745
825714,C,5,74.94604864,PayPal,"98533 Watkins Landing Suite 482
Port Michael, SC 42591",Clothing,10.64645149,334.8347696
368299,A,7,67.68364711,Debit Card,"3120 Rodriguez Island Apt. 741
Robertland, MP 72789",Books,19.27495797,382.463568
718490,D,4,35.6214716,Cash,"9705 Cruz Crescent
Garyshire, WI 15616",Books,14.31303791,122.0918275
264470,B,3,72.13348955,Credit Card,"840 Alvin Forge Apt. 036
Bradleyberg, FL 19567",Clothing,14.07422427,185.9437814
914352,A,1,71.09658373,Cash,"23155 Thomas Vista Suite 503
East Rachel, TX 52381",Clothing,5.667153559,67.06743116
600148,B,8,31.51343605,PayPal,"97634 Brooke Ridge
Manningville, RI 82855",Clothing,2.176442106,246.6205149
528886,B,3,23.29176394,Cash,"4523 Steven Fords
Mariastad, DC 12002",Books,11.45524118,61.87090861
556788,D,2,42.60423019,Cash,"465 Silva Grove Apt. 415
Lake Karenville, CA 39420",Home Decor,9.190178387,77.37765087
142715,B,4,45.92454675,PayPal,"3118 Keith Cove
Mariechester, NE 97630",Clothing,19.03833822,148.7251049
793357,D,3,84.17385955,PayPal,"007 Ann Ferry
Ernestshire, MH 02373",Home Decor,3.977973812,242.4763364
712909,C,1,49.24712921,Debit Card,"06188 Cruz Cliffs Suite 463
Port Megan, CO 42065",Home Decor,3.693314416,47.42827789
407375,A,3,76.29358844,Debit Card,"508 Jonathan Ford Suite 074
West Devin, OR 44573",Home Decor,3.499335253,220.87146
162424,D,2,51.64291875,Debit Card,"710 Simon Hollow Suite 143
West Michaelmouth, VI 97312",Books,3.330532702,99.84586891
590721,A,8,16.04154656,Debit Card,"674 Steven Views
Deborahton, MO 94492",Home Decor,6.254989058,120.3051966
384624,B,6,68.74692109,Debit Card,"113 David Center
Newtonmouth, ME 61903",Home Decor,10.77955799,368.0178412
821420,B,9,90.58475481,Cash,"17909 Brianna Brook
East Natalie, HI 39984",Books,17.29530784,674.2605835
890161,B,8,56.6487083,PayPal,"42377 Briggs Ville
South Tylerhaven, RI 24216",Books,18.97813535,367.1827181
413264,B,3,73.18512403,Credit Card,"PSC 7055, Box 8718
APO AE 05886",Books,16.88009269,182.4942218
933698,A,5,80.09554334,Cash,"29613 Justin Crest Apt. 815
Dannytown, PA 54486",Electronics,4.719438949,381.5774153
369428,C,7,52.06456907,Credit Card,"52178 Annette Valley
South Andreaport, AZ 06004",Home Decor,9.388633805,330.2349214
378019,D,5,32.48193022,Credit Card,"USCGC Ball
FPO AP 05799",Electronics,2.696626525,158.0300694
480495,A,8,87.40646226,Credit Card,"9288 Holly Row Suite 793
Martinezville, UT 76592",Electronics,13.26254364,606.5131364
553756,C,5,84.58200319,Cash,"0026 Craig Manor Suite 388
Campostown, SD 96674",Books,0.485970905,420.8547963
464279,B,1,87.35407836,Credit Card,"8351 Patrick Crossing
East Michaelfurt, DC 60136",Clothing,7.312191078,80.96658123
468128,C,5,84.32043371,PayPal,"96867 Baldwin Courts
Port Chelseafort, OH 61087",Clothing,12.81684305,367.5660803
691966,C,4,21.98008556,PayPal,"127 Anthony Burgs
Burnettside, MO 66732",Books,15.06765157,74.6728114
2568,D,6,47.32413251,Cash,"4481 Hoover Divide
Evansmouth, ME 13747",Books,19.06793356,229.8023902
591340,D,3,27.23832702,PayPal,"29590 Henson Track Suite 724
Josephtown, OH 35503",Electronics,15.12601962,69.35475699
768773,B,5,23.96722751,Credit Card,"404 Phillips Station Suite 467
Paulborough, OK 25922",Books,6.13522415,112.4839219
23672,A,2,80.33490932,Debit Card,"6409 William Common Apt. 782
Tonyport, VA 72158",Electronics,12.79753929,140.1080355
331763,C,6,53.32067959,PayPal,"461 Lindsey Island
New Charles, NY 26089",Electronics,14.84188333,272.4413192
736276,A,6,18.16308895,Debit Card,"USNV Dawson
FPO AA 24011",Books,15.43036537,92.16274779
711486,A,5,46.54788105,Credit Card,"9491 Heather Turnpike
Castilloshire, MD 09880",Electronics,2.003108916,228.0773815
159055,C,6,99.39698887,Debit Card,"153 Carter Vista Apt. 404
Port Doris, MA 45935",Home Decor,15.34759385,504.8516563
892046,A,7,29.11504031,PayPal,"0863 Kathleen View Suite 366
Joseport, GA 68551",Home Decor,2.427860002,198.8571753
840439,B,5,45.74471011,Debit Card,"3461 Steele Mountain Apt. 881
New Jennifermouth, SC 60511",Books,12.89662753,199.2259262
141849,A,1,63.50594451,Cash,"298 Philip Fields
New Rachelchester, AK 40332",Books,15.12759027,53.89902542
993781,D,8,27.96295993,PayPal,"20736 Lawrence Stream
Petersonview, FM 39292",Home Decor,17.73615681,184.0272441
259185,A,4,97.09839434,Debit Card,"19690 Vasquez Street Apt. 089
Jackmouth, MT 50906",Electronics,0.608438677,386.0304406
780494,A,9,67.14123532,Credit Card,"7165 Christina Field
West Kristinshire, MD 13134",Electronics,17.71326564,497.2349696
193498,D,6,30.64679825,Cash,"8872 Gomez Ramp
Christophermouth, RI 40029",Clothing,9.809465035,165.8430677
134527,D,1,50.19429406,Credit Card,"515 Pham Fort
Montoyachester, LA 40319",Home Decor,17.08784126,41.61717277
800299,D,3,42.4808937,Credit Card,"67703 Justin Shoals
Lake Loriborough, GA 84798",Books,8.947786875,116.0393816
876216,B,3,21.00796818,PayPal,"5786 Rebecca Plain Suite 572
Ashleystad, IA 73280",Clothing,4.231578817,60.35699836
765135,C,4,35.61433236,Cash,"9244 Cardenas Knoll Apt. 213
Porterville, AL 29902",Home Decor,9.739398372,128.5828426
364862,C,6,59.83461775,Credit Card,"720 Gutierrez Vista
Owenschester, VA 50739",Clothing,13.93645896,308.9747448
417977,B,7,17.92983163,Credit Card,"95313 Martinez Burgs Suite 186
Ryanside, WI 95157",Electronics,18.65153767,102.0994963
502964,D,4,14.34703287,Debit Card,"Unit 4689 Box 0178
DPO AE 30120",Books,11.32203471,50.89062732
550071,D,6,58.71996657,Credit Card,"02880 Robinson Inlet
Jeremyberg, PA 70229",Electronics,11.37373396,312.2478827
507070,A,1,49.06618204,Debit Card,"5997 Amanda Lodge
Williamsland, AR 96195",Electronics,4.807414234,46.70736742
918225,B,8,26.94297923,Cash,"1091 Hale Mall
North Jeffreybury, RI 30833",Books,15.21966408,182.7387864
350720,C,7,74.14745752,Cash,"USS Wyatt
FPO AE 26512",Clothing,4.728335209,494.4906202
981138,A,9,17.9089031,Debit Card,"247 David Pass
North Tony, TX 84030",Home Decor,10.45065886,144.3357426
66429,C,3,34.33582988,Cash,"192 Sheila Field
Ruizport, NM 79124",Clothing,3.962906122,98.92539953
851035,D,2,19.11644799,PayPal,"6530 Peterson Mountain Apt. 136
Shelbyshire, LA 86606",Clothing,10.4295473,34.245378
782540,B,1,75.48466545,Cash,"1287 Tracy Valley Apt. 978
Ginashire, WV 16059",Clothing,12.54872709,66.01230079
651493,A,3,66.94487363,Debit Card,"110 Gill Shores
Mathewsberg, RI 83927",Clothing,15.86399211,168.9742325
885988,C,5,26.96089626,Cash,"3234 James Views Suite 067
New Kellyshire, NC 57485",Clothing,15.71253575,113.623279
487044,D,2,60.16313971,Credit Card,"425 Vasquez Keys Suite 417
New Michaelland, AK 58898",Books,11.25668923,106.7815241
592938,D,3,72.68250734,PayPal,"868 Grace Corners Suite 848
North Shanebury, DE 73199",Books,13.58484519,188.4261037
58215,B,4,13.07524757,Debit Card,"5097 Frank Ferry
New Eduardo, TN 12389",Electronics,18.7764631,42.48071413
18105,D,7,69.68992603,Credit Card,"7837 Higgins Dale Suite 721
Meyerland, ME 52013",Electronics,13.30286856,422.9341674
311281,C,3,38.03704864,Cash,"4698 Kim Oval
New Eduardo, PR 45739",Home Decor,5.927861279,107.3467955
726565,C,9,22.17209922,Debit Card,"415 Walter Stream Apt. 070
Martinezside, SD 97486",Electronics,17.70836055,164.2120556
12770,D,8,83.90388731,Cash,"46598 David Lodge Suite 596
South Kirsten, KS 60315",Electronics,12.09828158,590.0236701
379896,C,4,64.55178532,Credit Card,"02443 Mendez Vista Apt. 797
Joneston, MS 63566",Electronics,0.632307021,256.5744794
14147,D,1,59.18796561,PayPal,"940 Mata Mission Apt. 491
South Lauriechester, WY 03609",Books,19.93821815,47.38693991
457362,D,1,85.28166025,PayPal,"385 Small Trafficway
Tinafurt, TX 05950",Home Decor,3.922010878,81.93690426
530652,A,1,33.86006811,Debit Card,"10618 April Groves Suite 462
Port Emmamouth, MP 08550",Clothing,5.033799628,32.15562013
172722,D,1,11.27143302,Credit Card,"75833 Rocha Vista Apt. 921
New Sallyburgh, VI 38902",Books,15.63405881,9.509250556
168261,B,8,95.38544994,Debit Card,"0725 Shaw Mount Apt. 560
North Ashley, VT 06578",Books,14.58619007,651.7787753
332364,A,3,33.64904038,Cash,"8969 Gonzalez Landing
Coxborough, MD 69338",Clothing,7.945470225,92.92639768
482544,A,6,67.00133628,Debit Card,"039 Tammy Viaduct Apt. 281
Parsonsland, DC 96507",Books,14.17001543,345.0434195
127051,B,3,97.93290256,Credit Card,"PSC 5287, Box 0573
APO AP 43829",Books,14.110808,252.3413361
992268,A,5,31.0259953,Cash,"523 Meyer Plaza Suite 400
Kathrynstad, RI 44406",Home Decor,17.73900778,127.6114579
621500,A,7,99.3450742,PayPal,"818 Jordan Camp Suite 598
Mooreland, AS 84053",Books,19.42371008,560.3400251
60934,A,2,58.47907936,Debit Card,"Unit 5066 Box 4095
DPO AP 81892",Books,2.350719065,114.208801
799171,C,6,96.30718348,Debit Card,"7408 Jones Curve
East Brandy, NJ 67610",Electronics,4.911703891,549.4611588
30240,D,6,17.74355427,Credit Card,"3489 Teresa Road
Port Christopher, ND 42298",Books,4.525352999,101.6435749
48264,A,3,57.79213561,Credit Card,"222 Larry Circles
Morrisonport, NY 12112",Clothing,16.34267805,145.0420588
139139,D,6,94.99290317,Cash,"921 Susan Springs
Jonesmouth, KS 67002",Home Decor,14.54469055,487.0588762
179853,A,5,23.99759973,PayPal,"226 Rodriguez Common Apt. 904
Lake Brian, NC 04497",Books,2.542606667,116.9371758
920184,B,2,34.76862288,Cash,"04673 Austin Common Suite 489
Lake Logan, NJ 60353",Books,4.647131416,66.30575856
167992,B,9,29.12266985,Debit Card,"97010 Osborne Mall
Lake Tony, MI 98240",Clothing,10.58109999,234.3705393
699613,C,8,96.89013739,Cash,"656 Jamie Key Apt. 452
South Jeffreyville, CA 54817",Electronics,9.750501626,699.5429038
195914,B,3,33.71795125,PayPal,"96120 Osborne Wall Suite 152
Clarkeburgh, DC 51431",Clothing,19.95765438,80.96591722
649187,B,8,20.88600578,Credit Card,"7993 Catherine Turnpike Suite 123
Port Danielle, DC 66841",Electronics,12.62447432,145.9940588
95030,A,9,81.71254554,Debit Card,"USS Smith
FPO AP 17897",Clothing,2.84268835,714.5074127
633927,D,3,56.21539817,Debit Card,"30527 Thomas Trace
South Alexis, KS 18738",Electronics,17.244489,139.5640201
105412,D,3,63.09068114,Cash,"094 Fletcher Harbor Apt. 552
Sherryside, IL 31177",Clothing,3.525703647,182.5988721
132061,C,2,64.61328354,Cash,"USCGC Tucker
FPO AP 85334",Electronics,6.415538961,120.9359863
374904,A,8,65.17050875,Credit Card,"00792 Scott Flat Suite 790
New Patriciamouth, AZ 20011",Electronics,7.965141387,479.8366847
316065,C,1,50.88402504,PayPal,"3343 Thomas Lock
West Chad, TN 20121",Electronics,18.32546071,41.55929302
801841,C,8,97.8007976,Credit Card,"USCGC Stephens
FPO AP 75505",Books,1.553074949,770.2550233
678295,D,7,25.66978973,PayPal,"016 Jill Keys Suite 563
New Loganton, VA 54893",Electronics,8.746194976,163.9726191
386367,C,7,96.20741506,PayPal,"USS Moody
FPO AP 49332",Electronics,3.567123907,649.4290415
240616,B,3,36.31637189,Cash,"69652 Jones Cove Suite 043
Juliamouth, OK 61604",Books,13.58894812,94.14407687
586666,B,1,27.09265211,Credit Card,"Unit 1610 Box 1502
DPO AP 10803",Books,8.222151171,24.86505329
938662,D,4,66.3159322,Credit Card,"7673 Walls Squares
Tamaraside, OK 52436",Clothing,3.002934775,257.298032
962148,D,9,90.2664653,Credit Card,"9219 Edwards Squares Suite 342
Port Tristan, GA 89041",Home Decor,17.77921175,667.9601936
61320,B,5,42.66298205,Credit Card,"7357 Katherine Springs Suite 154
North Jennifermouth, WI 49032",Electronics,6.620376121,199.1926608
896239,D,1,16.78823708,Credit Card,"4844 Jonathan Courts
Carterview, MP 70777",Home Decor,16.20015809,14.06851614
352720,A,5,58.28805857,Debit Card,"43283 Joyce Corner Apt. 422
Port Jayhaven, LA 84839",Books,1.690328309,286.5139951
489793,A,8,98.66500658,Debit Card,"7933 Brown Summit
West Johnchester, AK 76873",Home Decor,13.05057526,686.3092451
471879,A,8,45.06051989,Debit Card,"04994 Crystal Pass Apt. 744
Yatestown, IL 50090",Electronics,5.80584284,339.5550154
276774,B,5,11.7955178,Cash,"829 Johnson Mills Suite 509
East Karachester, VT 89560",Books,14.38733505,50.49228567
563782,A,9,55.07886664,Cash,"PSC 3794, Box 1641
APO AA 72870",Books,13.79033771,427.3497443
596728,D,1,44.5368689,Debit Card,"5106 Williams Meadows
Mcintyrechester, NY 49084",Clothing,19.38638443,35.90278028
553527,C,4,16.00175371,Cash,"5751 Nathaniel Stream
Patrickshire, NH 51383",Clothing,5.128682974,60.72429796
637053,C,3,88.73442947,Debit Card,"098 Gina Pines
West Kelly, NH 94162",Home Decor,6.226682329,249.6276553
775007,B,2,65.68880492,Debit Card,"9871 Smith Drive Apt. 295
East Kenneth, ME 56856",Home Decor,5.513149733,124.1345655
270660,D,8,23.87882537,Cash,"2298 Jesse Trail
South Rosehaven, AL 04183",Books,2.677066082,185.9165875
759980,C,7,93.33562177,Debit Card,"0701 Campbell Isle Apt. 028
East Karen, AZ 39942",Books,18.1514633,534.7568845
945560,D,9,61.86192461,Debit Card,"13652 Lane Fords Apt. 058
Yuview, CO 34401",Clothing,12.28461735,488.361815
44194,D,2,72.02763077,PayPal,"82763 Heidi Isle
Port Deborahport, TN 15700",Electronics,10.60713774,128.7751215
540366,A,4,62.50742273,Credit Card,"567 Johnson Groves Suite 199
Mcgrathville, SC 64688",Home Decor,19.41862844,201.4773543
711149,B,6,98.05176852,Debit Card,"10330 Mary Spurs
Nguyenburgh, GU 55940",Books,10.87579635,524.3271472
263411,B,3,90.15724798,Credit Card,"22585 Gilmore Shoal Suite 565
Johnview, IL 27411",Books,14.96118503,230.0059659
999337,B,8,11.48674914,Debit Card,"9483 Sheri Alley Suite 057
Shelleyhaven, MO 33320",Home Decor,18.96396866,74.46724503
161510,A,3,11.31326343,Cash,"78258 Isaiah Field Suite 773
Erinland, MT 29885",Home Decor,11.81598005,29.92947145
545283,A,2,53.93627359,Credit Card,"33365 David Stravenue
North Mark, RI 25747",Home Decor,2.458052588,105.2209832
553919,B,3,38.26556579,Credit Card,"622 Corey Avenue Apt. 664
Donovanshire, PA 60604",Books,16.89076144,95.40666106
977329,C,6,58.4985897,Debit Card,"PSC 6590, Box 1893
APO AP 36219",Home Decor,2.03245329,343.8577991
731238,D,2,40.45173407,Debit Card,"21090 Monica Groves
Piercefort, MT 74681",Home Decor,18.93084243,65.58776007
103674,A,8,89.03841674,PayPal,"0116 Brown Fork
Gravesshire, ID 05238",Electronics,8.933997865,648.6698119
616825,A,1,25.28174248,PayPal,"565 Hunter Union
Port Daniel, KS 08008",Clothing,13.77383753,21.79947634
684631,B,7,15.15499349,Credit Card,"6980 Tiffany Street
West Jonathan, CA 35260",Clothing,16.95419698,88.09910231
576914,A,2,40.86263752,Debit Card,"5109 Scott Crescent Apt. 708
South Davidberg, MN 33714",Home Decor,3.310315466,79.01991062
740571,A,6,22.52262596,PayPal,"0383 Michael Neck
Lake Kimberlyborough, NV 96788",Clothing,6.630438859,126.1756621
106529,B,2,63.23670547,Credit Card,"618 Sean Flats
Joshuamouth, NJ 58639",Home Decor,13.38881697,109.5401174
931111,C,2,52.52431614,Credit Card,"140 Mary Station Suite 602
Vegaton, NE 13348",Electronics,16.19602685,88.0349276
22151,A,8,73.71676611,Credit Card,"980 Dana Neck
West Jameston, NC 15169",Books,8.647382233,538.7375646
344933,A,2,16.55143127,Debit Card,"USNV Joseph
FPO AE 70064",Home Decor,16.82219219,27.53423539
62064,C,7,77.89493052,Cash,"481 Jones Points
West Matthew, NM 72943",Clothing,19.93084826,436.5886708
423685,B,3,34.8909143,PayPal,"162 Mendoza Heights Apt. 555
New Samanthastad, MT 07591",Clothing,14.86391547,89.11427488
376721,C,8,70.42900271,PayPal,"2787 Zachary Path Apt. 919
Forbesmouth, ND 62003",Electronics,8.800680323,513.8461706
130240,B,7,36.19037995,Cash,"PSC 2291, Box 0185
APO AE 22692",Clothing,9.268807699,229.8517426
491750,C,8,85.04117471,Debit Card,"660 David Avenue Apt. 818
Grossmouth, MD 05322",Books,14.50522947,581.6460574
49190,A,7,85.06805095,PayPal,"PSC 2735, Box 3665
APO AE 02821",Books,18.97592835,482.4791899
501960,D,6,37.56786845,Cash,"306 Waller Turnpike
New Nicholasmouth, SC 35978",Clothing,7.812810934,207.7965715
109437,C,7,91.85994922,Credit Card,"59130 William Course
Jillfort, ID 71033",Books,5.891394821,605.1368185
826449,D,5,38.8933997,Debit Card,"0956 Freeman Roads Apt. 366
West Marciashire, MT 90341",Books,1.412331137,191.7204805
553885,C,7,90.61240858,Credit Card,"59175 Harris Rapid
Johnville, AR 64681",Electronics,5.759386535,597.7558281
682853,A,1,27.38260511,PayPal,"6245 Zuniga Junctions
Michaeltown, ME 13888",Electronics,4.550761124,26.13648817
421729,B,1,35.91236142,Cash,"7527 Lucas Mount
Steinmouth, MA 33937",Books,10.89953155,31.99808226
849412,D,9,89.57692706,Credit Card,"1098 Mitchell Groves
Elizabethside, LA 79900",Electronics,13.88921467,694.2185583
380158,C,5,17.27404846,Debit Card,"3130 Tamara Creek
Cameronview, KS 71436",Clothing,12.38830827,75.67043042
725659,C,5,73.16068164,Cash,"6308 Gay Causeway
Ashleyton, MO 72150",Electronics,1.35623774,360.8422443
805771,B,3,71.37924303,Credit Card,"28571 Brittany Knolls Apt. 813
New Julia, ID 75215",Home Decor,13.92811693,184.3123758
732925,A,5,97.49439782,Debit Card,"USNV Le
FPO AA 72992",Electronics,15.57178616,411.5638933
231478,D,3,97.50492608,Debit Card,"96931 Kristi Mountain
Lake Nicolehaven, TX 55770",Clothing,9.719883482,264.0826826
575413,C,9,53.24432537,Credit Card,"215 Monique Islands
West Erinport, KS 80601",Electronics,14.321944,410.5683262
685640,D,9,69.25636573,Cash,"1594 Justin Manor Apt. 063
Bryanmouth, OK 75624",Home Decor,14.89614964,530.4585047
987219,B,6,24.02102911,Debit Card,"352 Coleman Circles
Gregoryburgh, ME 42642",Home Decor,6.147173649,135.2664884
427264,D,1,30.346946,Debit Card,"52270 Diana Creek Suite 768
South Rebeccamouth, TN 35831",Electronics,0.289093768,30.25921487
425031,B,7,60.25948525,Cash,"53500 Kyle Trafficway Apt. 268
Hallport, VT 69018",Books,5.442440752,398.8592893
809538,D,7,31.38327239,PayPal,"533 Marsh Garden
New Patricia, MA 83556",Electronics,1.255604593,216.9245581
835781,B,4,29.51859976,Debit Card,"54891 Katelyn Island
Lake Andreside, DC 34981",Electronics,5.171067747,111.9686919
211165,A,8,12.05571608,Debit Card,"1516 Pittman Ridge
Nelsonview, IN 41798",Electronics,6.188772427,90.47692201
377212,B,6,16.60088996,Credit Card,"Unit 3254 Box 5486
DPO AP 87274",Electronics,5.564037752,94.06326104
65437,B,4,74.02865681,Credit Card,"USNV Wade
FPO AA 79423",Clothing,19.35613469,238.7982812
662010,A,4,11.28979689,Credit Card,"Unit 6942 Box 2558
DPO AP 18836",Clothing,1.836305589,44.32992687
578729,B,2,90.62033402,Debit Card,"7943 Hamilton Summit
Burtontown, OK 27069",Clothing,11.57965826,160.2536181
19469,D,2,17.07948016,Cash,"432 Rivera Field Suite 261
Perrytown, WV 26709",Books,11.75962741,30.14199385
297548,A,4,24.0916992,PayPal,"514 Joel Skyway Suite 830
Gabriellashire, VA 25845",Books,6.03319101,90.5528039
477970,C,5,40.63090797,Debit Card,"PSC 5163, Box 6743
APO AP 18072",Home Decor,16.00747425,170.6346292
160469,B,8,75.39903415,Cash,"41952 Aguilar Causeway Apt. 524
Michaelstad, OK 18773",Clothing,3.501143486,582.0736462
913968,D,6,73.06440309,Debit Card,"188 Torres Estate
Annville, ME 03403",Home Decor,3.781011587,421.8109773
486831,D,4,32.19038893,Credit Card,"65819 Diaz Hills Suite 354
Taratown, MA 08124",Books,10.4400077,115.3188394
685234,B,7,39.42935256,Cash,"9345 Daniel Path
Macdonaldbury, DC 62271",Electronics,12.36767649,241.8700046
583555,B,8,83.91085932,PayPal,"24513 Mullen Heights
North Edwardton, CA 72119",Home Decor,2.620816869,653.6936749
284969,C,2,54.71008662,Credit Card,"8728 Kelsey Plaza
North Ericbury, NE 07307",Books,9.271350232,99.27544575
114972,B,7,51.23820789,PayPal,"0927 Sutton Crest
South Donald, AR 96476",Clothing,7.528298936,331.665897
790370,A,2,67.01290306,Cash,"35007 Coleman Views Suite 322
Danielfurt, MO 93338",Clothing,16.19618599,112.3187373
519662,B,2,51.11623611,Debit Card,"9923 Clements Spur Apt. 406
Lewismouth, NE 71409",Home Decor,4.804933132,97.32027029
110808,A,8,49.06015622,PayPal,"24406 Murray Crossing
New Ronald, AZ 51481",Books,4.212838471,375.9466487
635678,B,2,81.87432594,PayPal,"5560 Ryan Keys Apt. 124
Tinaburgh, WV 47784",Electronics,19.54173965,131.7493166
694340,B,9,93.82813623,Cash,"618 Graham Throughway
Vazquezshire, VI 06614",Home Decor,11.87019116,744.2150139
750489,A,1,59.43382767,Cash,"045 Villanueva Meadow Suite 763
Stephanieshire, NJ 32890",Home Decor,9.943558229,53.5239904
553956,C,9,36.04039016,Debit Card,"83073 Simmons Point
Terryville, MI 41249",Home Decor,4.223840559,310.6629139
221291,C,1,95.47353397,Debit Card,"Unit 1217 Box 9694
DPO AA 11854",Clothing,16.66970434,79.55837814
237097,D,2,73.17434373,Credit Card,"8627 Scott Square Suite 201
North Barbara, MD 15756",Electronics,1.87869883,143.5992364
498956,B,6,68.88913725,PayPal,"891 Hayes Villages
New Vicki, MP 78931",Books,2.280151264,403.9101643
500809,D,6,64.60023894,Debit Card,"47021 Carrie Fields
Sanchezborough, WI 86419",Electronics,6.145690347,363.7806498
684944,C,1,76.63396841,Debit Card,"89543 King Port Apt. 094
Dawsonborough, WA 46242",Electronics,9.73643028,69.1725555
503398,B,7,79.80501301,PayPal,"586 Hudson Brooks Suite 395
North Gabrielleville, KS 07595",Books,18.97846111,452.6147475
407816,D,8,81.20644748,Cash,"482 Thomas Ford Apt. 722
Patrickchester, OR 32355",Home Decor,19.14993723,525.2437101
541651,A,2,97.8221635,Credit Card,"5327 Blair Spurs
Cowanmouth, IL 25907",Clothing,2.725172418,190.3126818
302611,C,8,47.00815612,Debit Card,"585 Debra Street Suite 441
Frazierburgh, AK 78410",Clothing,8.432405026,344.353904
788972,D,9,31.83725115,Credit Card,"056 Sarah Ramp Suite 694
Guerreromouth, OH 35307",Home Decor,6.472866917,267.9882142
987709,C,6,45.46926409,Cash,"USS Hernandez
FPO AE 67082",Books,2.778792788,265.2346047
